Secret/ConfigMap,Name,Namespace,Data Fields,Validity (years),Actual Expiry,Fingerprint,Managed Status,Managed Details,Relevant Annotations,OC Describe Command,OpenSSL Command
secret,openshift-route-controller-manager-cert,bm-hosted-cluster-bm-hosted-cluster,"tls.crt,tls.key,ca.crt",1,Jul 31 14:47:11 2026 GMT,A52A1DE2DD4693AC168F5307B20D204E337BEC1E5D1DC716B239F28ACD1A9C56,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=root-ca; Platform-CA signed",,oc describe secret -n bm-hosted-cluster-bm-hosted-cluster openshift-route-controller-manager-cert,"oc get secret -n bm-hosted-cluster-bm-hosted-cluster openshift-route-controller-manager-cert -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,ovn-cert,bm-hosted-cluster-bm-hosted-cluster,"tls.crt,tls.key",0,Jan 30 03:03:22 2026 GMT,0A71934199BE0331C17EAE6D0BB4D3CB9BBC502803E9BC26B808FEF267EEC55A,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-ovn-kubernetes_ovn-ca@1753974202,openshift.io/owning-component: Networking / cluster-network-operator;auth.openshift.io/certificate-not-before: 2025-07-31T15:03:21Z;auth.openshift.io/certificate-not-after: 2026-01-30T03:03:22Z,oc describe secret -n bm-hosted-cluster-bm-hosted-cluster ovn-cert,"oc get secret -n bm-hosted-cluster-bm-hosted-cluster ovn-cert -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,ovn-control-plane-metrics-cert,bm-hosted-cluster-bm-hosted-cluster,"tls.crt,tls.key,ca.crt",1,Jul 31 14:47:19 2026 GMT,95809198A7FAC3148A7C19B4C323318C62C724B1DCC0D89773923DF18B8E9D84,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=root-ca; Platform-CA signed",,oc describe secret -n bm-hosted-cluster-bm-hosted-cluster ovn-control-plane-metrics-cert,"oc get secret -n bm-hosted-cluster-bm-hosted-cluster ovn-control-plane-metrics-cert -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,packageserver-cert,bm-hosted-cluster-bm-hosted-cluster,"tls.crt,tls.key,ca.crt",1,Jul 31 14:47:16 2026 GMT,0FC5CBA94E730DF2C74C2232EA4AFBAB4C22EF975AFC8528200E0BF5F24442F3,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=root-ca; Platform-CA signed",,oc describe secret -n bm-hosted-cluster-bm-hosted-cluster packageserver-cert,"oc get secret -n bm-hosted-cluster-bm-hosted-cluster packageserver-cert -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,root-ca,bm-hosted-cluster-bm-hosted-cluster,"tls.crt,tls.key,ca.crt",10,Jul 29 14:47:01 2035 GMT,EB2E0C091B0456C4C381F7CE2D8CBDC0F53417380BBA61C136E29B2A213E61A6,"Platform-Managed (10-Year, Not Auto-Rotated)","Issuer: OU=openshift, CN=root-ca; Platform-CA signed",,oc describe secret -n bm-hosted-cluster-bm-hosted-cluster root-ca,"oc get secret -n bm-hosted-cluster-bm-hosted-cluster root-ca -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,sre-system-admin-client-cert-key,bm-hosted-cluster-bm-hosted-cluster,"tls.crt,tls.key",0,Oct 31 21:24:42 2025 GMT,1BE18065542E79DE21ACB56EF50FA7A184AA35F94595005A82A4A33AB0EACBA2,Platform-Managed (Auto-Rotated),Issuer: CN=bm-hosted-cluster-bm-hosted-cluster_sre-system-admin-signer@1761749252,openshift.io/owning-component: HOSTEDCP;auth.openshift.io/certificate-not-before: 2025-10-30T09:24:41Z;auth.openshift.io/certificate-not-after: 2025-10-31T21:24:42Z;auth.openshift.io/managed-certificate-type: target,oc describe secret -n bm-hosted-cluster-bm-hosted-cluster sre-system-admin-client-cert-key,"oc get secret -n bm-hosted-cluster-bm-hosted-cluster sre-system-admin-client-cert-key -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,sre-system-admin-signer,bm-hosted-cluster-bm-hosted-cluster,"tls.crt,tls.key",0,Nov  5 14:47:32 2025 GMT,E05EFA9F6B1EFC7FB994A662088795F1E6B7749DA6913F35EE585702A724732F,Platform-Managed (Auto-Rotated),Issuer: CN=bm-hosted-cluster-bm-hosted-cluster_sre-system-admin-signer@1761749252,openshift.io/owning-component: HOSTEDCP;auth.openshift.io/certificate-not-before: 2025-10-29T14:47:31Z;auth.openshift.io/certificate-not-after: 2025-11-05T14:47:32Z;auth.openshift.io/managed-certificate-type: signer,oc describe secret -n bm-hosted-cluster-bm-hosted-cluster sre-system-admin-signer,"oc get secret -n bm-hosted-cluster-bm-hosted-cluster sre-system-admin-signer -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,system-admin-client,bm-hosted-cluster-bm-hosted-cluster,"tls.crt,tls.key,ca.crt",1,Jul 31 14:47:07 2026 GMT,D4FF4285325F7DA0681DA889B939C3680655AF7EA2100117D1C406C62D55E284,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=admin-kubeconfig-signer; Platform-CA signed",,oc describe secret -n bm-hosted-cluster-bm-hosted-cluster system-admin-client,"oc get secret -n bm-hosted-cluster-bm-hosted-cluster system-admin-client -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,system-admin-signer,bm-hosted-cluster-bm-hosted-cluster,"tls.crt,tls.key,ca.crt",10,Jul 29 14:47:07 2035 GMT,EC429FC328C8F4A02017C4692D0C75FB8C286698D6A3F655B35F763C464B50EA,"Platform-Managed (10-Year, Not Auto-Rotated)","Issuer: OU=openshift, CN=admin-kubeconfig-signer; Platform-CA signed",,oc describe secret -n bm-hosted-cluster-bm-hosted-cluster system-admin-signer,"oc get secret -n bm-hosted-cluster-bm-hosted-cluster system-admin-signer -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,klusterlet-addon-workmgr-log,bm-hosted-cluster,ca.crt,10,Jul 29 14:47:01 2035 GMT,EB2E0C091B0456C4C381F7CE2D8CBDC0F53417380BBA61C136E29B2A213E61A6,"Platform-Managed (10-Year, Not Auto-Rotated)","Issuer: OU=openshift, CN=root-ca; Platform-CA signed",,oc describe secret -n bm-hosted-cluster klusterlet-addon-workmgr-log,"oc get secret -n bm-hosted-cluster klusterlet-addon-workmgr-log -o go-template='{{index .data ""ca.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,capi-webhooks-tls,clusters-my-hosted-cluster,"tls.crt,tls.key",10,Jul  5 19:08:32 2035 GMT,114468C1762B0EB0867208A2666BB0E564DB105319F1A3B26E05DE5DB1BFBE09,"Platform-Managed (10-Year, Not Auto-Rotated)","Issuer: OU=openshift, CN=capi-webhooks; Platform-CA signed",,oc describe secret -n clusters-my-hosted-cluster capi-webhooks-tls,"oc get secret -n clusters-my-hosted-cluster capi-webhooks-tls -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,catalog-operator-serving-cert,clusters-my-hosted-cluster,"tls.crt,tls.key,ca.crt",1,Jul  7 19:08:52 2026 GMT,2DA0D04131C11CE8B7ED76C7826AE3ECD8819D893F57CD4588618D4D63D826BE,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=root-ca; Platform-CA signed",,oc describe secret -n clusters-my-hosted-cluster catalog-operator-serving-cert,"oc get secret -n clusters-my-hosted-cluster catalog-operator-serving-cert -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,cluster-image-registry-operator,clusters-my-hosted-cluster,"tls.crt,tls.key,ca.crt",1,Jul  7 19:08:52 2026 GMT,9FEB7C240FF9EE83E91FA3F5A39F67E5435972D10E8C7EA209150B9D8FC016B0,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=root-ca; Platform-CA signed",,oc describe secret -n clusters-my-hosted-cluster cluster-image-registry-operator,"oc get secret -n clusters-my-hosted-cluster cluster-image-registry-operator -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,cluster-policy-controller-cert,clusters-my-hosted-cluster,"tls.crt,tls.key,ca.crt",1,Jul  7 19:08:48 2026 GMT,BB097F901E688539B27382C8E5A25DAA85938F7751759EF1BA96C46A1BFED75A,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=root-ca; Platform-CA signed",,oc describe secret -n clusters-my-hosted-cluster cluster-policy-controller-cert,"oc get secret -n clusters-my-hosted-cluster cluster-policy-controller-cert -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,cluster-signer-ca,clusters-my-hosted-cluster,"tls.crt,tls.key,ca.crt",10,Jul  5 19:08:45 2035 GMT,4DAE8F97E5985AC1ABBDC02CE06034F85BA14AE5CBFE13CA84FC11E2852DEC81,"Platform-Managed (10-Year, Not Auto-Rotated)","Issuer: OU=openshift, CN=kube-csr-signer; Platform-CA signed",,oc describe secret -n clusters-my-hosted-cluster cluster-signer-ca,"oc get secret -n clusters-my-hosted-cluster cluster-signer-ca -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,csi-snapshot-webhook-secret,clusters-my-hosted-cluster,"tls.crt,tls.key,ca.crt",1,Jul  7 19:08:54 2026 GMT,8E361A38B64EB71D56D46768C4B1FC525A44FA1FD8512599ABC560D9F4FFDAD3,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=root-ca; Platform-CA signed",,oc describe secret -n clusters-my-hosted-cluster csi-snapshot-webhook-secret,"oc get secret -n clusters-my-hosted-cluster csi-snapshot-webhook-secret -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,customer-system-admin-client-cert-key,clusters-my-hosted-cluster,"tls.crt,tls.key",0,Oct 31 19:46:40 2025 GMT,5B0A2C5ECC8958628CFB02104DD26C7A2DE0194F0FB4D4E1EB0F50F3904D582D,Platform-Managed (Auto-Rotated),Issuer: CN=clusters-my-hosted-cluster_customer-system-admin-signer@1761764950,openshift.io/owning-component: HOSTEDCP;auth.openshift.io/certificate-not-before: 2025-10-30T07:46:39Z;auth.openshift.io/certificate-not-after: 2025-10-31T19:46:40Z;auth.openshift.io/managed-certificate-type: target,oc describe secret -n clusters-my-hosted-cluster customer-system-admin-client-cert-key,"oc get secret -n clusters-my-hosted-cluster customer-system-admin-client-cert-key -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,customer-system-admin-signer,clusters-my-hosted-cluster,"tls.crt,tls.key",0,Nov  5 19:09:11 2025 GMT,55098666AC99AF285194104AB6F2DACC8F1EF0EC2984A7284A06E6133B0BDFBC,Platform-Managed (Auto-Rotated),Issuer: CN=clusters-my-hosted-cluster_customer-system-admin-signer@1761764950,openshift.io/owning-component: HOSTEDCP;auth.openshift.io/certificate-not-before: 2025-10-29T19:09:10Z;auth.openshift.io/certificate-not-after: 2025-11-05T19:09:11Z;auth.openshift.io/managed-certificate-type: signer,oc describe secret -n clusters-my-hosted-cluster customer-system-admin-signer,"oc get secret -n clusters-my-hosted-cluster customer-system-admin-signer -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,cvo-server,clusters-my-hosted-cluster,"tls.crt,tls.key,ca.crt",1,Jul  7 19:08:53 2026 GMT,1156A351B44B337A66D54556BE6198AD39ACCB923A3996F8A9C84A94D0781D57,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=root-ca; Platform-CA signed",,oc describe secret -n clusters-my-hosted-cluster cvo-server,"oc get secret -n clusters-my-hosted-cluster cvo-server -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,dns-operator-kubeconfig,clusters-my-hosted-cluster,"tls.crt,tls.key,ca.crt",1,Jul  7 19:09:45 2026 GMT,CA4E922776DC0B1827A0015B30DB165DC524231C5668C0241F39C6E172AE36E5,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=kube-csr-signer; Platform-CA signed",,oc describe secret -n clusters-my-hosted-cluster dns-operator-kubeconfig,"oc get secret -n clusters-my-hosted-cluster dns-operator-kubeconfig -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,etcd-metrics-signer,clusters-my-hosted-cluster,"tls.crt,tls.key,ca.crt",10,Jul  5 19:08:38 2035 GMT,2D09CA0669F88048203A9869EB620286E6D65B7635532645EE4FE4FF113BEDFE,"Platform-Managed (10-Year, Not Auto-Rotated)","Issuer: OU=openshift, CN=etcd-metrics-signer; Platform-CA signed",,oc describe secret -n clusters-my-hosted-cluster etcd-metrics-signer,"oc get secret -n clusters-my-hosted-cluster etcd-metrics-signer -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,etcd-signer,clusters-my-hosted-cluster,"tls.crt,tls.key,ca.crt",10,Jul  5 19:08:36 2035 GMT,FF57AB0C61E2AB34BE806E219A326643F5D1FF9D826D82E21FD61CF0A569E72F,"Platform-Managed (10-Year, Not Auto-Rotated)","Issuer: OU=openshift, CN=etcd-signer; Platform-CA signed",,oc describe secret -n clusters-my-hosted-cluster etcd-signer,"oc get secret -n clusters-my-hosted-cluster etcd-signer -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,hcco-client,clusters-my-hosted-cluster,"tls.crt,tls.key,ca.crt",1,Jul  7 19:08:44 2026 GMT,FC6891030C94ED4E063595AD85F3FED62678B610EEA4CC98E9F2A07ABA71312D,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=hcco-signer; Platform-CA signed",,oc describe secret -n clusters-my-hosted-cluster hcco-client,"oc get secret -n clusters-my-hosted-cluster hcco-client -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,hcco-signer,clusters-my-hosted-cluster,"tls.crt,tls.key,ca.crt",10,Jul  5 19:08:44 2035 GMT,FAC247399CC527659FE9C172DE05264FC1396D1752A5DB9FD2B8A1C9ECE5F9CF,"Platform-Managed (10-Year, Not Auto-Rotated)","Issuer: OU=openshift, CN=hcco-signer; Platform-CA signed",,oc describe secret -n clusters-my-hosted-cluster hcco-signer,"oc get secret -n clusters-my-hosted-cluster hcco-signer -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,ignition-server,clusters-my-hosted-cluster,"tls.crt,tls.key,ca.crt",1,Jul  7 19:08:55 2026 GMT,8764498B713576930DE2CAADD796AD3126000A61DB9D06F715A52EE4CCB223BB,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=root-ca; Platform-CA signed",,oc describe secret -n clusters-my-hosted-cluster ignition-server,"oc get secret -n clusters-my-hosted-cluster ignition-server -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,ignition-server-ca-cert,clusters-my-hosted-cluster,"tls.crt,tls.key",10,Jul  5 19:09:50 2035 GMT,6612DAE3863432DA01CF8B129896A3D798853CC40BAF339423E33290AF13128C,"Platform-Managed (10-Year, Not Auto-Rotated)","Issuer: OU=openshift, CN=ignition-root-ca; Platform-CA signed",,oc describe secret -n clusters-my-hosted-cluster ignition-server-ca-cert,"oc get secret -n clusters-my-hosted-cluster ignition-server-ca-cert -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,ignition-server-serving-cert,clusters-my-hosted-cluster,"tls.crt,tls.key",1,Jul  7 19:09:50 2026 GMT,17B4DD7F07790B3CA08764F510C7ACB07AAAA86296879B11F9C0624FDCE3CD56,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=ignition-root-ca; Platform-CA signed",,oc describe secret -n clusters-my-hosted-cluster ignition-server-serving-cert,"oc get secret -n clusters-my-hosted-cluster ignition-server-serving-cert -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,ingress-crt,clusters-my-hosted-cluster,"tls.crt,tls.key,ca.crt",1,Jul  7 19:08:50 2026 GMT,7497600347223F7AE6116BDB423AAE44A177EB29CAED57C283524619E788EE2E,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=root-ca; Platform-CA signed",,oc describe secret -n clusters-my-hosted-cluster ingress-crt,"oc get secret -n clusters-my-hosted-cluster ingress-crt -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,ingress-operator-kubeconfig,clusters-my-hosted-cluster,"tls.crt,tls.key,ca.crt",1,Jul  7 19:09:45 2026 GMT,B31327E68A7F67A11AD64FF52334FC24FFAA9C543E9020F01429990073391C22,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=kube-csr-signer; Platform-CA signed",,oc describe secret -n clusters-my-hosted-cluster ingress-operator-kubeconfig,"oc get secret -n clusters-my-hosted-cluster ingress-operator-kubeconfig -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,kas-aggregator-client-signer,clusters-my-hosted-cluster,"tls.crt,tls.key,ca.crt",10,Jul  5 19:08:40 2035 GMT,6275CFE8F9590B967915A7E804EC1E3B0255D64DF62B3BBA818989FE5C75A1C3,"Platform-Managed (10-Year, Not Auto-Rotated)","Issuer: OU=openshift, CN=aggregator-signer; Platform-CA signed",,oc describe secret -n clusters-my-hosted-cluster kas-aggregator-client-signer,"oc get secret -n clusters-my-hosted-cluster kas-aggregator-client-signer -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,kas-aggregator-crt,clusters-my-hosted-cluster,"tls.crt,tls.key,ca.crt",1,Jul  7 19:08:41 2026 GMT,88EAEE6F1075A96494F8D7143B889E2E2ECFEC74C224DAEBF7FB9404A933650C,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=aggregator-signer; Platform-CA signed",,oc describe secret -n clusters-my-hosted-cluster kas-aggregator-crt,"oc get secret -n clusters-my-hosted-cluster kas-aggregator-crt -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,kas-bootstrap-client,clusters-my-hosted-cluster,"tls.crt,tls.key,ca.crt",1,Jul  7 19:08:45 2026 GMT,08C2A2D278C51DF249BA628D5EBBF87A43ADAFF270947976E0C4F306D7CF6780,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=kube-csr-signer; Platform-CA signed",,oc describe secret -n clusters-my-hosted-cluster kas-bootstrap-client,"oc get secret -n clusters-my-hosted-cluster kas-bootstrap-client -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,kas-kubelet-client-crt,clusters-my-hosted-cluster,"tls.crt,tls.key,ca.crt",1,Jul  7 19:08:43 2026 GMT,2A6B287DAFADEE1A7F5728CDD3B0A55D0959C9FE0467F9749F53AAE7FE1D9B57,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=kube-apiserver-to-kubelet-signer; Platform-CA signed",,oc describe secret -n clusters-my-hosted-cluster kas-kubelet-client-crt,"oc get secret -n clusters-my-hosted-cluster kas-kubelet-client-crt -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,kas-server-crt,clusters-my-hosted-cluster,"tls.crt,tls.key,ca.crt",1,Jul  7 19:08:39 2026 GMT,FA935DFBC258AFFB5981879A2B80FAC88E084E967FCEEC8DCDE08AB13A352423,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=root-ca; Platform-CA signed",,oc describe secret -n clusters-my-hosted-cluster kas-server-crt,"oc get secret -n clusters-my-hosted-cluster kas-server-crt -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,kas-server-private-crt,clusters-my-hosted-cluster,"tls.crt,tls.key,ca.crt",1,Jul  7 19:08:40 2026 GMT,7D6B9FE6C740C47F7C93C1749A20F6FCB56CF4DBAAECF324DEDCD89BE829F2D9,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=root-ca; Platform-CA signed",,oc describe secret -n clusters-my-hosted-cluster kas-server-private-crt,"oc get secret -n clusters-my-hosted-cluster kas-server-private-crt -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,kcm-server,clusters-my-hosted-cluster,"tls.crt,tls.key,ca.crt",1,Jul  7 19:08:53 2026 GMT,DEAC8AF8774CC5B2028E27D44E7D3BC60318CED62FE9284A930EA9BF5958AB4B,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=root-ca; Platform-CA signed",,oc describe secret -n clusters-my-hosted-cluster kcm-server,"oc get secret -n clusters-my-hosted-cluster kcm-server -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,konnectivity-agent,clusters-my-hosted-cluster,"tls.crt,tls.key,ca.crt",1,Jul  7 19:08:50 2026 GMT,1B4164D34F040BD32E07B1094D3EC9C161849D7E5B36C6CF03B84AF3F717EB04,Platform-Managed (Auto-Rotated),"Issuer: OU=kubernetes, CN=konnectivity-signer; Platform-CA signed",,oc describe secret -n clusters-my-hosted-cluster konnectivity-agent,"oc get secret -n clusters-my-hosted-cluster konnectivity-agent -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,konnectivity-client,clusters-my-hosted-cluster,"tls.crt,tls.key,ca.crt",1,Jul  7 19:08:49 2026 GMT,6B1FAD5E12E78B4D7761139B28374DC6237E93BC5465E3C6396F3F65E85CC307,Platform-Managed (Auto-Rotated),"Issuer: OU=kubernetes, CN=konnectivity-signer; Platform-CA signed",,oc describe secret -n clusters-my-hosted-cluster konnectivity-client,"oc get secret -n clusters-my-hosted-cluster konnectivity-client -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
secret,konnectivity-cluster,clusters-my-hosted-cluster,"tls.crt,tls.key,ca.crt",1,Jul  7 19:08:49 2026 GMT,7599AEDB182DB00DD2FDE3E05ADE3862225A42ABC29CE8CF1A8354BBFDF6B1EA,Platform-Managed (Auto-Rotated),"Issuer: OU=kubernetes, CN=konnectivity-signer; Platform-CA signed",,oc describe secret -n clusters-my-hosted-cluster konnectivity-cluster,"oc get secret -n clusters-my-hosted-cluster konnectivity-cluster -o go-template='{{index .data ""tls.crt""}}' | base64 -d | openssl x509 -noout -text"
